transaction_id,customer_id,transaction_amount,transaction_timestamp,merchant_id,merchant_category,location,device_id,payment_method,is_fraud
TX0044425,C001557,$896,05-27-2025 23:35:50,M00709,fuel,Pune,D001353,upi,0
TX0032293,C000996,$413,2025-05-11 10:20:18,M00492,jewelry,Mumbai,D001513,debit_card,0
TX0056309,C000371,₹351.82,06-22-2025 15:52:37,M00424,restaurant,Chandigarh,D000765,upi,0
TX0018067,C000163, 159.51 ,09/02/25 08:40,M00421,restaurant,Kochi,D000306,net_banking,0
TX0031572,C001195,"₹1,533.49",2025-06-26 14:52:24,M00317,entertainment,Chandigarh,D001361,wallet,0
TX0099253,C001162,₹581.98,2025-04-01 11:32:15,M00726,restaurant,Lucknow,D000202,net_banking,0
TX0036623,C002323,550.71,2025-02-15 10:22:44,M00171,travel,Hyderabad,D001011,upi,0
TX0016575,C001506,"$1,526",12/01/25 08:22,M00462,utilities,Mumbai,D000421,credit_card,0
TX0025195,C001137,₹407.93,2025-06-20 16:14:57,M00750,utilities,Lucknow,D001395,upi,0
TX0047354,C001219,"$3,231",2025-04-20 18:49:43,M00399,jewelry,Jaipur,D000694,wallet,0
TX0082610,C001961,₹335.18,05-30-2025 06:23:32,M00263,grocery,Chandigarh,D001625,upi,0
TX0093127,C000241,₹493.33,2025-04-23 08:33:53,M00259,utilities,Chandigarh,D000207,wallet,0
TX0030412,C001200, 568.97 ,21/05/25 22:01,M00121,utilities,Delhi,D000412,debit_card,0
TX0038378,C001523,1992.15,04/03/25 15:18,M00181,restaurant,Pune,D001368,wallet,0
TX0047799,C001738,₹424.21,03-01-2025 11:41:03,M00307,healthcare,Hyderabad,D000646,net_banking,0
TX0088329,C000967,$683,27/04/25 17:34,M00608,online_retail,Kolkata,D000015,net_banking,0
TX0029633,C000266,"₹4,529.70",02-14-2025 15:30:40,M00251,grocery,Bengaluru,D001663,debit_card,0
TX0070391,C001530,₹602.91,17/02/25 10:57,M00711,restaurant,Lucknow,D000084,net_banking,0
TX0092997,C000262,₹450.15,13/02/25 11:23,M00447,utilities,Pune,D000191,wallet,0
TX0022316,C000792,212.11,04-17-2025 11:06:43,M00655,electronics,Delhi,D001450,net_banking,0
TX0094587,C001911,54.42,16/02/25 08:15,M00398,utilities,Delhi,D001548,net_banking,0
TX0045373,C001780,$104,2025-05-04 22:09:02,M00451,utilities,Chandigarh,D000816,debit_card,0
TX0027672,C001801, 949.05 ,2025-02-16 15:27:02,M00392,online_retail,Jaipur,D000646,wallet,0
TX0025257,C000954,1390.81,2025-01-25 22:04:33,M00376,grocery,Jaipur,D001472,net_banking,0
TX0040343,C000774,₹450.37,03-03-2025 16:30:50,M00291,electronics,Jaipur,D000993,wallet,0
TX0038554,C000926, 314.69 ,06-01-2025 13:06:17,M00431,healthcare,Delhi,D000395,net_banking,0
TX0062675,C000707,$399,04-01-2025 19:43:04,M00174,travel,Hyderabad,D001443,net_banking,0
TX0073328,C001121,₹250.42,2025-03-21 10:40:54,M00391,grocery,Kochi,D000683,debit_card,0
TX0062479,C001085,1435.31,12/07/25 12:27,M00482,jewelry,Hyderabad,D001093,credit_card,0
TX0097504,C000207,"₹1,411.24",30 Jun 2025 08:10,M00597,healthcare,Lucknow,D000078,debit_card,0
TX0069598,C002128,₹881.58,04 May 2025 08:16,M00111,healthcare,Kochi,D000916,upi,0
TX0035795,, 202.95 ,15 Jul 2025 11:16,M00037,utilities,Chandigarh,D000910,debit_card,0
TX0012628,C001984,$378,2025-03-26 12:32:45,M00771,electronics,Hyderabad,D000081,credit_card,0
TX0051714,C001052,,2025-07-17 12:42:13,M00184,online_retail,Jaipur,D000397,credit_card,0
TX0076325,C001646,2139.56,04-10-2025 15:14:58,M00350,healthcare,Bengaluru,D001048,net_banking,0
TX0070462,C001927,"₹1,218.31",15/01/25 20:02,M00135,utilities,Chennai,D001592,wallet,0
TX0012294,C001806, 2094.76 ,2025-04-19 16:57:46,M00415,entertainment,Kochi,D000386,credit_card,0
TX0033700,C001366,695.84,2025-06-05 19:48:55,M00460,restaurant,Hyderabad,D000625,debit_card,0
TX0086028,C002492,₹734.19,2025-02-13 08:03:11,M00459,healthcare,Kolkata,D000633,net_banking,0
TX0036619,C001636,₹944.10,2025-06-02 06:12:24,M00264,utilities,Delhi,D000866,credit_card,0
TX0052916,C000389,"$1,451",24/03/25 11:57,M00205,online_retail,Chandigarh,D000419,credit_card,0
TX0029955,C000101,₹702.18,30/03/25 09:34,M00545,entertainment,Bengaluru,D000116,debit_card,0
TX0054603,C001787,664.59,05-31-2025 08:24:34,M00433,healthcare,Kolkata,D000512,upi,0
TX0057974,C002126,745.97,2025-05-27 15:17:06,M00127,healthcare,Chennai,D000741,credit_card,0
TX0006806,C000733,1091.18,04-09-2025 15:37:31,M00155,online_retail,Kolkata,D001022,debit_card,0
TX0065309,C000822,"₹1,712.45",11/03/25 21:44,M00071,electronics,Pune,D000407,net_banking,0
TX0097273,C000298,"$2,308",2025-04-30 15:04:15,M00210,entertainment,Lucknow,D000694,debit_card,0
TX0067157,C001359,580.30,19 Jan 2025 22:07,M00131,fuel,Kolkata,D001593,credit_card,0
TX0003323,C001341,₹943.29,18/05/25 09:10,M00242,fuel,Delhi,D000767,wallet,0
TX0053453,C000560,705.48,05-19-2025 17:03:33,M00785,restaurant,Bengaluru,D000838,debit_card,0
TX0023048,C000091, 5168.19 ,27 Apr 2025 09:41,M00564,restaurant,Chandigarh,D000984,upi,0
TX0028256,C001316,1111.94,2025-05-22 09:24:08,M00054,restaurant,Jaipur,D001017,upi,0
TX0034598,C002061,₹269.42,2025-02-10 20:01:10,M00542,healthcare,Kochi,D001573,net_banking,0
TX0017359,C001820,₹658.35,24/02/25 22:09,M00712,electronics,Chandigarh,D000034,wallet,0
TX0069639,C000709,168.38,01 Mar 2025 17:10,M00078,utilities,Ahmedabad,D001045,net_banking,0
TX0030829,C002399,$370,22/03/25 19:12,M00581,entertainment,Pune,D000937,credit_card,0
TX0037309,C000647,₹758.84,16/07/25 17:08,M00011,grocery,Kochi,D001249,debit_card,0
TX0083607,C000840,$122,30 May 2025 16:32,M00428,electronics,Bengaluru,D001457,debit_card,0
TX0006516,C002066,$188,2025-04-05 18:48:30,M00199,grocery,Bengaluru,D001662,credit_card,0
TX0033962,C000951,₹28.10,2025-07-26 13:23:36,M00782,electronics,Pune,D001384,upi,0
TX0018599,C000734,654.37,01-15-2025 09:12:37,M00608,online_retail,Hyderabad,D000671,net_banking,0
TX0091921,C001459,₹164.10,06-20-2025 20:16:05,M00742,restaurant,Lucknow,D000816,credit_card,0
TX0054661,C001258,"$1,089",06-30-2025 08:06:42,M00016,healthcare,Kochi,D000863,upi,0
TX0084637,C000231,$150,2025-02-24 11:39:54,M00629,restaurant,Chandigarh,D000268,debit_card,0
TX0075696,C000823,₹397.35,06/05/25 09:24,M00614,healthcare,Pune,D001314,credit_card,0
TX0049158,C000304,120.39,23/02/25 13:47,M00443,jewelry,Jaipur,D001054,credit_card,0
TX0044278,C001850,"₹1,050.19",2025-04-30 10:47:42,M00590,utilities,Pune,D000998,upi,0
TX0099965,C001443,$314,2025-06-09 09:47:14,M00306,jewelry,Mumbai,D001311,credit_card,0
TX0066909,C000657,"$2,242",2025-04-04 13:37:45,M00364,utilities,Chandigarh,D000598,wallet,0
TX0084869,C001959,"$1,398",12/04/25 11:01,M00796,fuel,Chennai,D001427,credit_card,0
TX0045468,C001782,₹55.33,2025-04-05 11:13:40,M00229,electronics,Jaipur,D000188,debit_card,0
TX0017603,C000737,68.74,2025-03-18 15:47:33,M00065,online_retail,Bengaluru,D000981,upi,0
TX0054911,C001665,881.96,08/03/25 20:15,M00172,entertainment,Delhi,D000256,wallet,0
TX0001444,C001897,₹101.92,2025-06-13 07:59:06,M00133,electronics,Bengaluru,D000502,net_banking,0
TX0087702,C000715,"₹1,181.61",2025-06-29 08:29:53,M00160,fuel,Mumbai,D001065,credit_card,0
TX0077877,C001867,₹453.71,2025-04-29 08:27:16,M00383,jewelry,Bengaluru,D000031,credit_card,0
TX0061834,C001022, 126.44 ,2025-05-02 18:13:24,M00220,restaurant,Ahmedabad,D000651,net_banking,0
TX0026424,C001984,254.14,01 Jan 2025 17:33,M00416,restaurant,Hyderabad,D000163,debit_card,0
TX0013785,C001428, 788.07 ,06-24-2025 11:58:35,M00809,fuel,Kolkata,D001073,debit_card,0
TX0085814,C001166,₹107.49,30/05/25 12:50,M00603,fuel,Hyderabad,D000894,debit_card,0
TX0087382,C001634,734.33,2025-03-18 10:33:28,M00477,restaurant,Ahmedabad,D000391,net_banking,0
TX0046647,C001781, 897.06 ,14/01/25 04:33,M00678,electronics,Delhi,D000016,credit_card,0
TX0072273,C002376,₹586.86,2025-04-09 17:53:42,M00546,jewelry,Kolkata,D000080,net_banking,0
TX0094809,C000887,₹461.18,19/07/25 14:08,M00526,travel,Mumbai,D001182,debit_card,0
TX0050521,C002287, 175.76 ,2025-02-09 13:38:09,M00536,restaurant,Pune,D000499,debit_card,0
TX0069370,C000969,278.72,2025-05-15 15:35:48,M00659,fuel,Bengaluru,D000934,wallet,0
TX0010180,C001458,₹419.63,09/03/25 17:59,M00357,restaurant,Delhi,D000114,net_banking,0
TX0033267,C002021,914.22,14/03/25 06:50,M00733,healthcare,Kochi,D001643,credit_card,0
TX0043870,C000972,212.60,2025-02-07 18:22:38,M00532,healthcare,Mumbai,D000274,credit_card,0
TX0092969,C001166,463.87,2025-06-11 18:54:53,M00801,jewelry,Delhi,D000904,credit_card,0
TX0035417,C002253,₹316.90,2025-05-02 19:00:13,M00668,jewelry,Ahmedabad,D000642,net_banking,0
TX0002511,C000177,$235,2025-05-21 14:31:38,M00068,online_retail,Pune,D000871,debit_card,0
TX0066682,C001362,₹383.84,05 Jul 2025 18:17,M00458,healthcare,Bengaluru,D000260,debit_card,0
TX0063887,C001178,$106,04-04-2025 12:25:29,M00170,travel,Ahmedabad,D001098,net_banking,0
TX0034856,C000144,₹165.21,20/05/25 14:14,M00442,electronics,Jaipur,D000999,wallet,0
TX0059166,C000274,$516,2025-01-27 16:29:51,M00186,healthcare,Lucknow,D000558,upi,0
TX0082396,C000897,₹795.80,05-25-2025 19:53:31,M00356,online_retail,Lucknow,D001445,debit_card,0
TX0029462,C002421,211.42,30/01/25 13:06,M00360,entertainment,Hyderabad,D001114,net_banking,0
TX0069300,C000735,₹481.84,10 Mar 2025 14:13,M00366,grocery,Kochi,D000973,wallet,0
TX0035383,C000825,"$1,661",25/07/25 21:59,M00162,grocery,Hyderabad,D000917,debit_card,0
TX0071467,C000581,₹624.30,24 Apr 2025 09:43,M00348,electronics,Delhi,D001331,upi,0
TX0009800,C002295,1376.17,2025-05-24 09:03:36,M00040,online_retail,Ahmedabad,D001301,upi,0
TX0024211,C000986,1315.59,2025-02-04 08:39:44,M00061,electronics,Kochi,D001590,debit_card,0
TX0002292,C001325,₹101.85,02-26-2025 08:07:01,M00446,online_retail,Kochi,D000413,upi,0
TX0031177,C001898, 1115.49 ,22 Jul 2025 12:26,M00571,travel,Pune,D000627,debit_card,0
TX0089708,C000260,$326,2025-04-17 08:39:35,M00220,restaurant,Lucknow,D001616,wallet,0
TX0071661,C001291,₹160.78,2025-02-03 16:04:08,M00754,online_retail,Chandigarh,D001432,net_banking,0
TX0024048,C002246,₹269.92,01-19-2025 21:53:08,M00501,electronics,Kochi,D001037,credit_card,0
TX0093626,C001996,₹397.28,19/02/25 07:13,M00123,jewelry,Kolkata,D001525,credit_card,0
TX0061959,C001807,$361,17 Mar 2025 19:42,M00214,jewelry,Bengaluru,D001436,upi,0
TX0074086,C000192,"₹1,382.19",03-08-2025 20:13:12,M00298,restaurant,Ahmedabad,D001445,debit_card,0
TX0038224,C000115,₹866.72,07 Jan 2025 11:07,M00148,travel,Chandigarh,D000793,wallet,0
TX0091828,C000979,"₹4,890.05",10 May 2025 19:03,M00601,entertainment,Chandigarh,D000776,wallet,0
TX0070460,C001342,1317.18,06-24-2025 12:07:32,M00674,restaurant,Pune,D001662,wallet,0
TX0090608,C002187,₹368.32,06 Jul 2025 07:34,M00136,travel,Pune,D000251,net_banking,0
TX0090216,C002194,$488,2025-02-28 19:23:28,M00465,jewelry,Kolkata,D001597,debit_card,0
TX0044391,C000266,679.87,17/06/25 18:10,M00169,healthcare,Delhi,D000702,upi,0
TX0019717,C001466,₹144.12,26/06/25 06:16,M00236,restaurant,Hyderabad,D001010,credit_card,0
TX0074969,C000199,530.74,2025-06-09 21:10:53,M00556,fuel,Jaipur,D000566,credit_card,0
TX0031698,C000490,₹408.70,25 Jul 2025 21:30,M00600,restaurant,Lucknow,D001653,debit_card,0
TX0038834,C002281,465.83,15/07/25 09:32,M00436,electronics,Jaipur,D000411,net_banking,0
TX0076894,C000763, 136.08 ,07-11-2025 18:25:33,M00401,restaurant,Ahmedabad,D000830,net_banking,0
TX0012768,C002128,₹335.59,28/06/25 09:13,M00402,travel,Pune,D001139,debit_card,0
TX0016108,C001798,"₹1,338.85",03-06-2025 22:48:40,M00172,entertainment,Pune,D000485,credit_card,0
TX0044023,C001985,"₹1,148.19",2025-06-03 06:43:41,M00419,online_retail,Chennai,D001345,credit_card,0
TX0017014,C001856, 449.55 ,2025-04-03 08:56:30,M00786,online_retail,Ahmedabad,D001379,credit_card,0
TX0045187,C002219,"₹1,022.54",10 Jul 2025 06:20,M00332,electronics,Kochi,D000593,upi,0
TX0071409,C000436,189.06,14/02/25 09:18,M00690,online_retail,Kochi,D001456,wallet,0
TX0083299,C001953,"₹4,173.52",2025-07-12 18:13:13,M00392,online_retail,Mumbai,D001614,upi,1
TX0096043,C001968,₹545.24,2025-06-19 10:52:41,M00569,electronics,Lucknow,D000953,credit_card,0
TX0040074,C001777,"$1,686",2025-06-28 13:57:22,M00424,restaurant,Delhi,D000977,wallet,0
TX0009720,C000327,1003.15,03-10-2025 09:58:34,M00057,restaurant,Chennai,D000339,debit_card,0
TX0015583,C001469,274.13,07-24-2025 08:40:50,M00591,entertainment,Kolkata,D000721,wallet,0
TX0098033,C000059, 2926.44 ,2025-05-20 19:55:11,M00004,restaurant,Mumbai,D001562,upi,0
TX0046631,C001467,722.12,2025-03-03 20:15:29,M00125,healthcare,Mumbai,D001025,debit_card,0
TX0054653,C000147,₹197.26,05/03/25 20:43,M00823,restaurant,Bengaluru,D000316,wallet,0
TX0020633,C001141,$350,15 Apr 2025 11:16,M00322,jewelry,Chennai,D000715,debit_card,0
TX0006270,C000171,1493.16,22 Jul 2025 15:55,M00338,healthcare,Mumbai,D000707,upi,0
TX0062052,C000037, 585.54 ,31/03/25 08:28,M00216,entertainment,Lucknow,D001621,upi,0
TX0075135,C001067,"₹1,351.05",2025-05-30 07:33:13,M00129,electronics,Ahmedabad,D000816,wallet,0
TX0092280,C002223,$421,2025-05-05 11:40:32,M00260,grocery,Delhi,D000128,upi,0
TX0076911,C001087,264.34,25/02/25 08:20,M00625,grocery,Jaipur,D000083,upi,0
TX0065723,C002344,$336,27/05/25 08:26,M00081,restaurant,Chandigarh,D001478,upi,0
TX0000805,C001736,"₹1,123.59",11/06/25 21:45,M00753,jewelry,Hyderabad,D000070,debit_card,0
TX0007842,C001673, 3704.71 ,06-09-2025 12:41:26,M00622,travel,Chandigarh,D001538,debit_card,0
TX0076188,C000745, 357.46 ,03-31-2025 12:37:33,M00097,travel,Ahmedabad,D001559,debit_card,0
TX0073199,C001094,₹568.02,06-19-2025 20:41:46,M00489,restaurant,Kolkata,D000863,net_banking,0
TX0077443,C002370,80.23,22/04/25 21:21,M00060,restaurant,Hyderabad,D001450,wallet,0
TX0010842,C001819,$949,2025-05-16 15:38:59,M00808,grocery,Hyderabad,D001020,wallet,0
TX0087033,C000743,194.37,05/02/25 18:14,M00009,jewelry,Mumbai,D001315,credit_card,0
TX0011382,C000997,"₹1,267.11",2025-03-12 16:22:01,M00109,restaurant,Bengaluru,D000277,wallet,0
TX0044156,C000330,641.92,2025-03-31 22:41:14,M00596,utilities,Kochi,D000520,credit_card,0
TX0020905,C001146,67.25,01 Jun 2025 10:38,M00400,travel,Ahmedabad,D000950,wallet,0
TX0089000,C001202, 533.42 ,23/03/25 20:50,M00220,restaurant,Bengaluru,D001294,debit_card,0
TX0018698,C000914,$745,18/06/25 19:26,M00140,healthcare,Hyderabad,D001254,credit_card,0
TX0098147,C002435,₹511.60,2025-03-30 20:04:24,M00036,electronics,Hyderabad,D000140,wallet,0
TX0006733,C001897,₹620.01,02-11-2025 19:50:14,M00227,entertainment,Chennai,D001151,wallet,0
TX0023316,C001297,1249.63,2025-05-16 20:36:17,M00221,electronics,Jaipur,D000241,wallet,0
TX0028230,C002447,₹318.79,2025-05-16 16:13:04,M00286,travel,Delhi,D000520,debit_card,0
TX0098808,C001269,343.26,14/06/25 20:31,M00515,entertainment,Jaipur,D000551,debit_card,0
TX0080114,C000875,$813,19/05/25 18:53,M00414,grocery,Pune,D000332,credit_card,0
TX0058278,C000798,$762,2025-07-13 13:44:00,M00646,grocery,Mumbai,D000907,upi,0
TX0015849,C000578,1345.00,2025-01-25 19:21:48,M00066,travel,Jaipur,D000091,credit_card,0
TX0086550,C001545,₹507.10,2025-05-22 09:01:45,M00410,fuel,Chandigarh,D000109,net_banking,0
TX0097543,C001305,"$1,409",01-03-2025 21:06:16,M00089,electronics,Lucknow,D001285,upi,0
TX0096002,C002128,"₹1,894.83",28/06/25 10:09,M00730,fuel,Chandigarh,D000202,wallet,0
TX0071621,C001787,₹164.63,14 May 2025 21:33,M00409,restaurant,Kolkata,D000288,debit_card,0
TX0086198,C002402,₹370.20,21/02/25 12:50,M00179,restaurant,Chennai,D000487,net_banking,0
TX0070409,C000435, 339.09 ,2025-01-11 06:32:05,M00205,online_retail,Lucknow,D000537,wallet,0
TX0059902,C000920,$455,05-23-2025 20:00:42,M00630,entertainment,Chandigarh,D000252,net_banking,0
TX0008754,C001149,209.02,07-11-2025 20:55:47,M00318,online_retail,Chennai,D000717,net_banking,0
TX0014781,C001236, 899.61 ,02-09-2025 02:33:27,M00191,electronics,Ahmedabad,D001291,net_banking,1
TX0009000,C002408,₹436.50,2025-01-02 08:49:03,M00696,online_retail,Chennai,D000521,debit_card,0
TX0050944,C002210,₹357.39,05/06/25 18:11,M00521,restaurant,Hyderabad,D001663,debit_card,0
TX0042714,C002170,2374.16,25/03/25 22:54,M00630,entertainment,Kolkata,D000538,upi,0
TX0041034,C002419,₹363.25,2025-04-11 17:49:35,M00326,healthcare,Jaipur,D001268,wallet,0
TX0017737,C001231,$841,2025-07-03 17:09:41,M00034,online_retail,Chennai,D000388,wallet,0
TX0006419,C000999,1726.62,01/05/25 12:45,M00504,jewelry,Pune,D001426,credit_card,0
TX0043833,C000277,₹57.92,05 Apr 2025 08:29,M00054,restaurant,Delhi,D001246,upi,0
TX0014768,C002001,$226,01-26-2025 18:27:43,M00543,jewelry,Bengaluru,D000556,upi,0
TX0027403,C002047,1122.62,2025-05-22 10:30:03,M00385,travel,Hyderabad,D000537,wallet,0
TX0000474,C002367,2779.63,17/04/25 08:11,M00617,jewelry,Delhi,D000100,wallet,0
TX0056232,C000250,1192.31,2025-03-14 09:46:04,M00414,grocery,Jaipur,D000698,upi,0
TX0069945,C001194, 776.86 ,2025-01-11 08:30:00,M00565,fuel,Kolkata,D000941,wallet,0
TX0087037,C001993,$430,21 Feb 2025 06:04,M00181,restaurant,Ahmedabad,D000632,net_banking,0
TX0002940,C001658,1965.73,09/03/25 12:42,M00489,restaurant,Mumbai,D000150,net_banking,0
TX0000441,C002437,₹93.93,2025-07-21 13:25:09,M00589,jewelry,Kolkata,D000884,wallet,0
TX0026260,C002419, 638.34 ,02-20-2025 11:59:22,M00025,jewelry,Lucknow,D000712,credit_card,0
TX0055443,C002123,₹297.20,2025-03-09 22:29:08,M00297,jewelry,Bengaluru,D000955,net_banking,0
TX0075341,C000528,₹218.25,02-08-2025 06:14:26,M00796,fuel,Lucknow,D000344,credit_card,0
TX0016144,C002078,$507,07-13-2025 10:39:59,M00568,healthcare,Chennai,D000006,net_banking,0
TX0090243,C001473,519.53,26 Mar 2025 13:27,M00076,travel,Jaipur,D001581,credit_card,1
TX0012096,C001469,₹632.65,07-11-2025 14:20:45,M00393,restaurant,Bengaluru,D000520,net_banking,0
TX0050860,C000011, 409.37 ,15 Jan 2025 17:53,M00307,healthcare,Bengaluru,D001249,debit_card,0
TX0068878,C001849,₹543.70,2025-03-26 18:38:56,M00779,healthcare,Mumbai,D001604,wallet,0
TX0009598,C001825,377.20,2025-04-12 07:04:37,M00101,healthcare,Lucknow,D001214,debit_card,0
TX0078594,C001078,450.07,24 Jul 2025 16:47,M00117,travel,Chennai,D000368,net_banking,0
TX0091782,C001731,996.74,06-15-2025 17:16:54,M00116,travel,Jaipur,D000156,credit_card,0
TX0022867,C000646,514.37,2025-01-05 17:16:42,M00403,travel,Delhi,D000604,wallet,0
TX0071286,C002053,₹461.67,02-05-2025 21:46:10,M00825,healthcare,Kochi,D000177,upi,0
TX0002096,C000438,1060.51,07-15-2025 09:41:35,M00768,electronics,Ahmedabad,D001207,credit_card,0
TX0033541,C000314,$602,22/04/25 16:53,M00088,fuel,Lucknow,D001488,debit_card,0
TX0023538,C001016,"$4,501",2025-01-31 00:41:42,M00363,electronics,Kochi,D001331,upi,1
TX0043195,C000911,₹440.76,2025-06-14 14:31:14,M00427,fuel,Delhi,D001025,net_banking,0
TX0066648,C000543,698.73,04 Jun 2025 17:27,M00648,restaurant,Mumbai,D001205,debit_card,0
TX0057970,C000243,₹863.47,06-29-2025 12:34:02,M00452,jewelry,Mumbai,D001523,wallet,0
TX0086397,C002061,₹810.45,07-22-2025 11:34:11,M00417,restaurant,Jaipur,D001504,debit_card,0
TX0080929,C001682,1355.09,03-31-2025 13:17:26,M00288,healthcare,Ahmedabad,D000043,net_banking,0
TX0078591,C000294,$111,02-26-2025 13:07:04,M00476,travel,Lucknow,D000370,debit_card,0
TX0038274,C000190,₹985.22,03-17-2025 18:05:27,M00618,jewelry,Ahmedabad,D000069,credit_card,0
TX0046879,C001909,₹445.84,17/02/25 17:38,M00283,entertainment,Bengaluru,D000215,upi,0
TX0038903,C001255,₹80.68,2025-03-11 15:22:39,M00567,online_retail,Bengaluru,D001240,credit_card,0
TX0016707,C001485,"₹1,058.54",03/03/25 09:43,M00117,travel,Mumbai,D001167,debit_card,0
TX0088868,C001546,"₹1,936.39",02-19-2025 18:53:31,M00620,electronics,Chandigarh,D001362,net_banking,0
TX0087783,C000746,₹419.42,2025-05-12 12:44:16,M00410,fuel,Bengaluru,D000425,wallet,0
TX0084220,C000189,₹461.35,2025-03-07 00:40:31,M00710,online_retail,Ahmedabad,D001299,wallet,0
TX0054129,C001868,$978,30/05/25 15:12,M00433,healthcare,Bengaluru,D001076,credit_card,0
TX0001782,C000931,$670,09/01/25 10:29,M00812,electronics,Mumbai,D000408,credit_card,0
TX0025124,C001318,918.97,04-12-2025 13:39:06,M00324,electronics,Kochi,D000319,debit_card,0
TX0028211,C000789,₹278.60,11/02/25 14:54,M00179,restaurant,Delhi,D000321,upi,0
TX0067670,C000809,₹316.83,02-20-2025 15:20:06,M00184,online_retail,Chennai,D001532,credit_card,0
TX0032443,C001996,₹728.32,10/06/25 17:38,M00669,grocery,Jaipur,D001498,net_banking,0
TX0063496,C001179, 387.31 ,2025-05-18 12:48:41,M00194,jewelry,Lucknow,D000594,credit_card,0
TX0082637,C002171,"₹4,925.50",23/07/25 21:29,M00237,healthcare,Pune,D000800,credit_card,0
TX0071217,C002310,$346,2025-02-11 20:10:08,M00749,restaurant,Mumbai,D001559,wallet,0
TX0080524,C001812,$75,2025-02-10 06:23:48,M00728,fuel,Ahmedabad,D001445,debit_card,0
TX0027884,C000878,$367,2025-02-10 10:13:08,M00421,restaurant,Hyderabad,D001047,credit_card,0
TX0036258,C002140,₹528.43,08/05/25 17:53,M00126,fuel,Chennai,D001318,debit_card,0
TX0026252,C001976,$172,2025-03-15 09:39:54,M00263,grocery,Chennai,D000246,debit_card,0
TX0056450,C001861, 150.85 ,2025-04-27 13:26:15,M00176,healthcare,Kochi,D000217,credit_card,0
TX0055005,C000403,"$1,380",05/07/25 18:29,M00330,travel,Bengaluru,D001169,debit_card,0
TX0090211,C001700,964.77,08 Jul 2025 06:18,M00395,electronics,Delhi,D000730,upi,0
TX0058139,C000407,₹294.40,02-01-2025 10:44:22,M00254,travel,Hyderabad,D001170,net_banking,0
TX0086070,C001824, 92.57 ,20/07/25 12:38,M00486,grocery,Bengaluru,D001264,debit_card,0
TX0071096,C000641,$718,01 Mar 2025 14:11,M00203,electronics,Hyderabad,D000644,credit_card,0
TX0090901,C001186,418.20,02-28-2025 18:50:09,M00280,grocery,Hyderabad,D000646,debit_card,0
TX0048580,C000447,354.01,05-22-2025 16:38:57,M00257,entertainment,Mumbai,D001379,wallet,0
TX0086703,C001730,180.80,2025-05-02 20:55:04,M00734,grocery,Jaipur,D000045,upi,0
TX0062051,C000645,₹452.66,07 Jul 2025 13:58,M00809,fuel,Mumbai,D000524,upi,0
TX0012218,C001691,334.87,01-14-2025 10:17:39,M00301,grocery,Delhi,D000004,debit_card,0
TX0028086,C000554,555.08,14/03/25 15:59,M00564,restaurant,Delhi,D000395,credit_card,0
TX0006686,C002099,₹717.14,19/01/25 07:58,M00202,restaurant,Ahmedabad,D000675,net_banking,0
TX0085242,C000939,2090.84,25/07/25 06:21,M00536,restaurant,Ahmedabad,D000861,wallet,0
TX0006274,C001198, 79.55 ,2025-04-22 15:50:05,M00142,healthcare,Pune,D000109,credit_card,0
TX0052857,C002227,₹312.97,2025-05-12 10:22:49,M00783,restaurant,Mumbai,D000071,credit_card,0
TX0095270,C002244,195.11,04-09-2025 19:49:31,M00667,electronics,Mumbai,D000771,credit_card,0
TX0069250,C002094,$393,22 Apr 2025 17:07,M00735,healthcare,Bengaluru,D000714,debit_card,0
TX0069385,C000804,₹609.31,21/01/25 21:38,M00554,fuel,Pune,D000022,net_banking,0
TX0098140,C001336,348.60,03/02/25 13:44,M00246,entertainment,Pune,D001477,net_banking,0
TX0015667,C001260,112.96,21 May 2025 08:32,M00596,utilities,Lucknow,D001165,net_banking,0
TX0074066,C001817,₹788.14,05-16-2025 17:25:41,M00188,electronics,Kolkata,D001517,upi,0
TX0020170,C001029,82.32,18/06/25 20:31,M00557,healthcare,Lucknow,D000803,debit_card,0
TX0079203,C001447,"$6,481",2025-04-30 12:24:26,M00424,restaurant,Chandigarh,D000759,net_banking,0
TX0049483,C002202,$221,13/03/25 18:01,M00485,healthcare,Lucknow,D000577,upi,0
TX0025299,C001169, 90.35 ,2025-03-03 20:37:07,M00706,entertainment,Ahmedabad,D000448,net_banking,0
TX0085368,C000553,₹106.12,28/03/25 16:23,M00119,jewelry,Ahmedabad,D001064,net_banking,0
TX0034920,C000659,₹580.50,09 Mar 2025 06:51,M00764,fuel,Jaipur,D001161,wallet,0
TX0062712,C000321,₹493.58,07 Apr 2025 14:38,M00197,jewelry,Mumbai,D000438,credit_card,0
TX0019231,C000122,$683,06/07/25 06:15,M00310,restaurant,Lucknow,D001032,wallet,0
TX0032523,C001080, 571.76 ,2025-04-09 18:16:57,M00569,electronics,Bengaluru,D000756,upi,0
TX0082832,C001193,$414,05-27-2025 19:35:56,M00631,online_retail,Jaipur,D000348,credit_card,0
TX0075604,C002344,510.59,21/01/25 12:25,M00506,electronics,Hyderabad,D000481,upi,0
TX0074343,C001908,$634,2025-03-11 09:36:49,M00198,restaurant,Ahmedabad,D001070,credit_card,0
TX0038519,C002082,₹424.29,2025-01-05 19:14:33,M00240,utilities,Jaipur,D000351,credit_card,0
TX0070144,C000316,₹541.60,2025-04-12 18:03:27,M00259,utilities,Jaipur,D000694,debit_card,0
